2.7426
-0.91274
0.9416
0.36576
0.55631
2.5929
-0.69824
-0.83471
0.32859
-0.36832
0
0.089895
-1.5771
0
0
0
2.0439
0
0
1.4224
0
2.1259
0
0
-1.2825
-0.92027
-0.15214
0.38079
-1.6445
0
0.35985
0
0
-0.30951
0
0.98718
-0.32936
1.0268
-1.736
0.69908
-0.77535
0.93524
1.4538
0
1.514
-0.36832
-0.1079
-1.0509
-0.2782
0.36576
-1.5424
0.19816
-0.48795
0.0092966
-0.010769
-1.3827
1.0803
0.98718
-0.70188
0.77644
0
0
0
0
0
-0.91977
0.94389
1.5878
0
1.3481
0
0
1.1416
0
-1.0957
0.89589
0.024098
-0.32936
-0.00062226
0.2586
0.71256
-0.65027
0
-0.82611
-0.73213
-0.20627
0.33923
0
0
0.29314
-0.30516
-0.61753
-0.050244
0
0.62639
0.61294
-0.97519
-0.89088
-0.069445
-0.15214
-0.61848
-1.1667
-1.4888
0.4416
-1.3202
-0.67627
-1.3667
1.0994
1.0455
2.2037
0.024098
0.13465
0.45505
-0.4526
-0.71393
0.31701
-0.010769
0
-0.69688
0
0
0
0.45812
0.024098
0
0.38079
0
-1.2569
1.4453
0.20082
-0.050244
-0.72356
-0.048844
-1.4341
-0.98867
-0.66702
-0.20627
-1.1185
-1.2758
0
0.14337
-0.77284
-0.8802
-0.78628
0.94679
-1.1588
-0.085402
-1.9315
-1.3306
1.8141
-0.2484
0.21014
-1.7114
-0.44349
0.36576
1.1107
-0.072375
0
0.29314
0
0
0
1.6437
0.050112
1.1172
0
0
0.74911
1.6722
0
0
0
-0.20028
0
0.49411
-0.96023
1.6156
-1.4711
0
-1.3934
0
0
0
-0.086243
-0.57861
0.09188
0
0
-0.11537
0
0
-1.2522
-0.039731
0
0
-0.20598
0
1.0268
0
-0.71393
-0.38285
-0.81133
1.9469
1.8995
0.98381
0.006833
0.54831
0
0.27846
0
0
0.38079
0
1.3636
0.98718
0.24637
0
0.63959
0
0
-1.0115
-1.0794
-0.88046
0.80484
-1.0115
-0.6079
0
1.2186
2.7039
-0.23214
-0.77363
0.20082
0.75318
-0.56689
0
0
0
1.0235
1.5902
0
0
0
0
0.74911
-0.204
0.50808
1.8533
0.93524
1.7551
1.6433
0.56405
0
1.7597
1.6381
0.31701
0
1.9135
0
0
0
-0.59299
-0.11835
1.2143
1.4406
0
0
0
0
0
0
2.1901
1.8712
0.74911
1.3347
0
1.6722
3.0136
1.5979
1.2232
-0.48055
0
0
0.54831
-0.14543
0.53349
0.78303
0
0.84958
0.60431
0.34121
0.3599
0.22345
1.0607
-0.11835
0.63304
-0.20627
0.3599
1.2049
2.6001
-0.49766
-0.099323
0.9416
0.087145
1.9266
2.7988
1.1107
-1.1085
0.09188
0.93524
0
0.76103
0.29314
-0.55009
0.76038
0.38382
0
0.87433
-1.4939
-0.086243
1.7446
-1.117
-1.2663
-0.43676
-0.1079
1.2782
-0.62496
0
0
-0.15964
0
-0.99106
-0.56007
-0.018235
0.27846
0.98381
-0.47186
0.11314
-0.88028
-0.21743
0
-0.49937
-1.3035
-0.60093
-0.94457
-0.65027
0.59258
0.15447
-0.11835
0.80526
1.2783
-0.15214
-1.2698
0.21014
0.11314
0
-0.16295
1.6838
0
-0.15214
-2.0562
0.90751
-0.15214
-0.77535
-1.0676
-0.3682
1.3271
-0.68239
0.33923
0.40524
0
-1.0286
-1.3619
-0.3154
0.23894
-1.0154
2.2561
1.3928
0.96759
-0.4526
0.69634
-0.23364
0
1.1216
0.71769
-0.25338
-1.61
-1.6445
0.1192
-1.2046
-1.8899
-0.57497
0
-0.91274
-1.0417
0.51295
-0.36832
0.78463
-0.11489
-1.7114
-1.7031
-0.89207
-1.1435
-1.4339
